name,type_id
一箱原型防弹衣织布,2200
反暴特勤组,2201
反暴特勤组,2202
侍僧 I,2203
侍僧蓝图 I,2204
侍僧 II,2205
侍僧蓝图 II,2206
维拉德·迪恩,2207
乌伊特里拉·特能,2208
阿尔蒙·艾佩萨雷默斯,2209
女妖鱼雷,2210
萨沙独裁者鱼雷蓝图,2211
幽灵重型导弹,2212
幽灵重型导弹蓝图,2213
守卫哨站,2214
艾玛TIL-1A关联芯片,2215
一箱艾玛TIL-1A关联芯片,2216
传教士,2217
罗赛德的贿赂。,2218
一大群民工与家属,2219
民工与家属,2220
便携式电磁脉冲武器,2221
高等基因传人,2222
布道者的官邸,2223
托马克的狂热追随者,2224
姐妹会谈判专家,2226
逃生舱,2232
海关办公室,2233
萨沙战斗堡垒,2234
奥拉·马杜萨里,2239
哈罗肯·伊珂罗,2240
法娅·阿德什,2244
脑电波规律扫描器,2250
莱登船业空间站,2252
温和行星指挥中心,2254
温和行星发射平台,2256
冰体行星储藏设施,2257
全效ECCM发生器 II,2258
引力ECCM发生器 II,2259
光雷达ECCM发生器 II,2260
磁力ECCM发生器 II,2261
雷达ECCM发生器 II,2262
行星运载货柜,2263
基础金属,2267
水基液体,2268
贵金属,2270
重金属,2272
链接,2280
多谱式护盾增强器 II,2281
多谱式护盾增强器蓝图 II,2282
万王宝座级（莱登船业）,2284
多米尼克斯级 （莱登船业）,2285
浮游生物群,2286
复杂有机生命体,2287
碳化合物,2288
爆炸护盾增强器 I,2289
爆炸护盾增强器蓝图 I,2290
动能护盾增强器 I,2291
动能护盾增强器蓝图 I,2292
电磁护盾增强器 I,2293
电磁护盾增强器蓝图 I,2294
热能护盾增强器 I,2295
热能护盾增强器蓝图 I,2296
爆炸护盾增强器 II,2297
爆炸护盾增强器蓝图 II,2298
动能护盾增强器 II,2299
动能护盾增强器蓝图 II,2300
电磁护盾增强器 II,2301
电磁护盾增强器蓝图 II,2302
热能护盾增强器 II,2303
热能护盾增强器蓝图 II,2304
自养生物,2305
非立方晶体,2306
长英矿物岩浆,2307
悬浮等离子,2308
离子溶液,2309
稀有气体,2310
活性气体,2311
超张力塑料,2312
氧化物,2317
培养基,2319
聚芳酰胺,2321
微纤维护盾,2327
水冷CPU,2328
生物电池,2329
护盾能源继电器 I,2331
护盾能源继电器蓝图 I,2332
测量扫描器 II,2333
测量扫描器蓝图 II,2334
神秘的探针,2335
被动锁定器 II,2341
被动锁定器蓝图 II,2342
凝缩液,2344
监控无人机,2345
合成神经键,2346
凝胶基质生物胶,2348
超级计算机,2349
灵巧单元建筑模块,2351
核反应堆,2352
控制面板,2354
小型结构维修器 II,2355
小型结构维修器蓝图 II,2356
生物技术研究报告,2358
工业炸药,2360
密封薄膜,2361
散热槽 I,2363
散热槽 II,2364
危险物探测系统,2366
冷冻保存防腐剂,2367
损坏的有机砂浆喷注器,2368
损坏的无菌管道,2369
天蛇集团 先遣队,2370
损坏的纳米工厂,2371
天使集团 无赖,2372
损坏的自协调能源核心,2373
损坏的递推计算模块,2374
损坏的广播节点,2375
损坏的反破损快速反应无人机,2376
损坏的湿件主机,2377
神秘穿梭机,2378
天蛇集团 间谍,2379
天蛇集团 谍报队长,2381
古斯塔斯 自尊者,2382
古斯塔斯 入侵者,2383
古斯塔斯 输入者,2384
古斯塔斯 掠夺者,2385
古斯塔斯 豪夺者,2386
古斯塔斯 灭音者,2387
等离子体团,2389
电解物,2390
氧化剂,2392
细菌,2393
蛋白质,2395
生物燃料,2396
工业纤维,2397
反应金属,2398
稀有金属,2399
有毒金属,2400
手性结构,2401
高级行星学,2403
轻型导弹发射器 II,2404
轻型导弹发射器蓝图 II,2405
行星学,2406
死亡之流,2407
贫瘠行星水基液体采集器,2409
重型导弹发射器 II,2410
重型导弹发射器蓝图 II,2411
温和行星水基液体采集器,2412
风暴行星水基液体采集器,2413
海洋行星水基液体采集器,2414
冰体行星水基液体采集器,2415
气体行星水基液体采集器,2416
等离子行星悬浮等离子采集器,2417
熔岩行星悬浮等离子采集器,2418
风暴行星悬浮等离子采集器,2419
鱼雷发射器 II,2420
鱼雷发射器蓝图 II,2421
风暴行星离子溶液采集器,2422
冰体行星稀有气体采集器,2423
气体行星离子溶液采集器,2424
风暴行星稀有气体采集器,2425
气体行星稀有气体采集器,2426
气体行星活性气体采集器,2427
熔岩行星基础金属采集器,2428
等离子行星基础金属采集器,2429
贫瘠行星基础金属采集器,2430
风暴行星基础金属采集器,2431
冰体行星微生物采集器 ,2432
气体行星基础金属采集器,2433
等离子行星贵金属采集器,2434
贫瘠行星贵金属采集器,2435
胡蜂 II,2436
胡蜂蓝图 II,2437
冰体行星浮游生物群采集器,2438
熔岩行星重金属采集器,2439
等离子行星重金属采集器,2440
冰体行星重金属采集器,2441
熔岩行星非立方晶体采集器,2442
等离子行星非立方晶体采集器,2443
蛮妖 I,2444
蛮妖蓝图 I,2445
蛮妖 II,2446
蛮妖蓝图 II,2447
熔岩行星长英质岩浆采集器,2448
贫瘠行星微生物采集器,2449
温和行星微生物采集器,2450
海洋行星微生物采集器,2451
海洋行星浮游生物群采集器,2452
温和行星复杂生物采集器,2453
地精灵 I,2454
地精灵蓝图 I,2455
地精灵 II,2456
地精灵蓝图 II,2457
海洋行星复杂生物采集器,2458
贫瘠行星碳化合物采集器,2459
温和行星碳化合物采集器,2460
海洋行星碳化合物采集器,2461
温和行星自养生物采集器,2462
纳米体,2463
大黄蜂 I,2464
大黄蜂蓝图 I,2465
大黄蜂 II,2466
大黄蜂蓝图 II,2467
强化的无人机建筑 II,2468
熔岩行星基础工业设施,2469
熔岩行星高级工业设施,2470
等离子行星基础工业设施,2471
等离子行星高级工业设施,2472
贫瘠行星基础工业设施,2473
贫瘠行星高级工业设施,2474
贫瘠行星高科技工厂,2475
狂战士 I,2476
狂战士蓝图 I,2477
狂战士 II,2478
狂战士蓝图 II,2479
温和行星高级工业设施,2480
温和行星基础工业设施,2481
温和行星高科技工厂,2482
风暴行星基础工业设施,2483
风暴行星高级工业设施,2484
海洋行星高级工业设施,2485
武士 I,2486
武士蓝图 I,2487
武士 II,2488
武士蓝图 II,2489
海洋行星基础工业设施,2490
冰体行星高级工业设施,2491
气体行星基础工业设施,2492
冰体行星基础工业设施,2493
气体行星高级工业设施,2494
行星统筹管理学,2495
米玛塔尔中继站,2496
米玛塔尔工业空间站,2497
米玛塔尔军事空间站,2498
米玛塔尔矿冶空间站,2499
米玛塔尔空间研究站,2500
米玛塔尔空间站,2501
米玛塔尔贸易空间站,2502
指挥中心升级理论,2505
雷神鱼雷,2506
雷神鱼雷蓝图,2507
星爆鱼雷,2508
星爆鱼雷蓝图,2509
炼狱鱼雷,2510
炼狱鱼雷蓝图,2511
雷神火箭,2512
雷神火箭蓝图,2513
炼狱火箭,2514
炼狱火箭蓝图,2515
星爆火箭,2516
星爆火箭蓝图,2517
贫瘠行星指挥中心,2524
海洋行星指挥中心,2525
QA空间锚,2528
爆炸护盾增效器 I,2529
爆炸护盾增效器蓝图 I,2530
爆炸护盾增效器 II,2531
爆炸护盾增效器蓝图 II,2532
冰体行星指挥中心,2533
气体行星指挥中心,2534
海洋行星储藏设施,2535
气体行星储藏设施,2536
热能护盾增效器 I,2537
热能护盾增效器蓝图 I,2538
热能护盾增效器 II,2539
热能护盾增效器蓝图 II,2540
贫瘠行星储藏设施,2541
海洋行星发射平台,2542
气体行星发射平台,2543
贫瘠行星发射平台,2544
动能护盾增效器 I,2545
动能护盾增效器蓝图 I,2546
动能护盾增效器 II,2547
动能护盾增效器蓝图 II,2548
熔岩行星指挥中心,2549
风暴行星指挥中心,2550
等离子行星指挥中心,2551
冰体行星发射平台,2552
电磁护盾增效器 II,2553
电磁护盾增效器蓝图 II,2554
熔岩行星发射平台,2555
等离子行星发射平台,2556
风暴行星发射平台,2557
熔岩行星储藏设施,2558
光雷达ECM II,2559
等离子行星储藏设施,2560
风暴行星储藏设施,2561
温和行星储藏设施,2562
磁力ECM II,2563
多谱式ECM II,2567
引力ECM II,2571
独居者,2573
风暴行星加强指挥中心,2574
雷达ECM II,2575
风暴行星高级指挥中心,2576
风暴行星精英指挥中心,2577
温和行星低级指挥中心,2578
引力感应器支援阵列 I,2579
引力感应器支援阵列 II,2580
温和行星标准指挥中心,2581
温和行星加强指挥中心,2582
光雷达支援阵列 I,2583
光雷达支援阵列 II,2584
温和行星高级指挥中心,2585
温和行星精英指挥中心,2586
磁力感应器支援阵列 I,2587
磁力感应器支援阵列 II,2588
格鲁汀 核心加强植入体 CA-2,2589
多谱感应器支援阵列 I,2591
多谱感应器支援阵列 II,2592
ISHAEKA 莫纳拉茨指挥官,2594
加密的数据芯片,2595
装箱的衣物,2596
装箱的指挥报告,2597
装箱的冷却剂 ,2598
装箱的企业文档 ,2599
装箱的数据单 ,2601
装箱的钻机零件 ,2602
纳米纤维内部构架 I,2603
纳米纤维内部构架蓝图 I,2604
纳米纤维内部构架 II,2605
纳米纤维内部构架蓝图 II,2606
装箱的化肥 ,2608
装箱的冷冻食物 ,2610
中空的小行星,2612
雷神愤怒轻型导弹,2613
雷神愤怒轻型导弹蓝图,2614
装箱的垃圾 ,2615
大箱的冷却剂 ,2616
装箱的制导系统,2617
装箱的哈洛勒干草 ,2618
装箱的高科技小型枪械 ,2619
装箱的利帕尔芝士 ,2620
炼狱愤怒巡航导弹,2621
炼狱愤怒巡航导弹蓝图,2622
一箱监听哨站的记录 ,2623
装箱的机械零件 ,2624
装箱的导弹制导系统 ,2626
装箱的单电池 ,2627
装箱的奇异数据晶体 ,2628
鞭挞愤怒重型导弹,2629
鞭挞愤怒重型导弹蓝图,2630
装箱的OP杀虫剂 ,2631
装箱的氧气 ,2632
装箱的行星载具 ,2633
装箱的蛋白质食物 ,2635
装箱的洋娃娃 ,2636
炼狱精准巡航导弹,2637
炼狱精准巡航导弹蓝图,2638
装箱的维修零件 ,2639
装箱的替换零件 ,2640
装箱的报告 ,2641
装箱的机器人 ,2642
装箱的小型军械 ,2644
装箱的土壤 ,2645
装箱的香料汽水,2646
炼狱精准轻型导弹,2647
炼狱精准轻型导弹蓝图,2648
装箱的合成油 ,2652
装箱的疫苗注射器 ,2653
装箱的病毒媒质 ,2654
星爆精准重型导弹,2655
星爆精准重型导弹蓝图,2656
装箱的崴砣柯 ,2657
装箱的水,2659
装箱的泽姆纳尔,2660
一群新兵,2662
一群牲畜 ,2663
一群精英劳工,2665
一群异族舞者,2666
一群基因增强的家畜,2668
一群卡莫兵,2669
一群海军陆战队员,2670
一群武装人员,2671
一群矿工 ,2672
大箱的数据单 ,2673
一群难民 ,2674
一群理科毕业生 ,2675
一群安保人员 ,2676
一群劳工,2677
一群旅游者,2678
鞭挞狂乱重型攻击导弹,2679
鞭挞狂乱重型攻击导弹蓝图,2680
一群重要人物,2681
大箱的家乐普托斯内用药 ,2682
大箱的制导系统 ,2683
大箱的哈洛勒干草 ,2684
大箱的全息记忆盘 ,2685
大箱的利帕尔芝士 ,2686
大箱的机械零件 ,2687
大箱的单电池 ,2688
大箱的氧气 ,2689
大箱的行星载具 ,2690
大箱的合成纺织品 ,2691
大箱的蛋白食物 ,2692
大箱的报告 ,2693
大箱的小型枪械 ,2694
大箱的土壤 ,2695
大箱的幽灵饮料 ,2696
大箱的合成油 ,2697
大箱的崴砣柯 ,2698
一大群平民,2699
一大群舞女,2700
一大群基因增强的家畜,2701
一大群无家可归的人,2702
一大群卡莫兵 ,2703
一大群海军陆战队员 ,2704
一大群武装人员,2705
一大群理科毕业生 ,2706
一大群劳工 ,2707
一大群旅游者,2708
一大群重要人物,2709
大箱的建筑模块 ,2710
大箱水晶蛋,2711
大箱的钻机零件 ,2712
大箱的电子元件 ,2713
大箱的化肥 ,2714
大箱的冷冻食物 ,2715
大箱的冷藏植物种子 ,2716
大箱的垃圾 ,2717
大箱的长肢龙鹿卵 ,2718
大箱的洋娃娃 ,2719
大箱的火箭燃料 ,2720
大箱的药草 ,2721
大箱的传信器 ,2722
大箱的病毒媒质 ,2723
大箱的水 ,2724
一大群牲畜,2725
一大群看门人,2726
一大群矿工 ,2727
一大群难民 ,2728
装箱的消费电子设备 ,2729
装箱的浓缩钼 ,2730
装箱的硅 ,2731
装箱的硅酸盐玻璃 ,2732
加工方案,2733
盖伦特狂怒者级巡洋舰,2734
基础设施中心蓝图,2735
跃迁扰断波发射台蓝图,2736
主权宣布设施蓝图,2737
主权干扰设施蓝图,2738
纳米体修复粘合剂蓝图,2739
跃迁扰频波发射台蓝图,2740
停滞网状光束发射台蓝图,2741
生化储藏舱库图,2742
催化剂储藏舱库图,2743
连接装置阵列蓝图,2744
通用储藏装置蓝图,2745
有害化学物质储藏库蓝图,2746
混合聚合物储藏库蓝图,2747
储藏库蓝图,2748
高级大型舰船组装阵列蓝图,2749
超大型舰船维护阵列蓝图,2750
高级中型舰船组装阵列蓝图,2751
舰船维护阵列蓝图,2752
高级小型舰船组装阵列蓝图,2753
弹药组装阵列蓝图,2754
弹道偏转阵列蓝图,2755
超级旗舰组装阵列蓝图,2756
爆炸伤害弱化设备阵列蓝图,2757
组件装配阵列蓝图,2758
热消散阵列蓝图,2759
无人机组装阵列蓝图,2760
光子散射阵列蓝图,2761
药物实验室蓝图,2762
感应抑阻波发射台蓝图,2763
装备组装阵列蓝图,2764
高强度提炼阵列蓝图,2765
大型舰船组装阵列蓝图,2766
压缩阵列蓝图,2767
中型舰船组装阵列蓝图,2768
提炼阵列蓝图,2769
快速装备组装阵列蓝图,2770
小型舰船组装阵列蓝图,2771
子系统组装阵列蓝图,2772
旗舰组装阵列蓝图,2773
艾玛控制塔蓝图,2774
艾玛中型控制塔蓝图,2775
艾玛小型控制塔蓝图,2776
加达里控制塔蓝图,2777
加达里中型控制塔蓝图,2778
加达里小型控制塔蓝图,2779
盖伦特控制塔蓝图,2780
盖伦特中型控制塔蓝图,2781
盖伦特小型控制塔蓝图,2782
米玛塔尔控制塔蓝图,2783
米玛塔尔中型控制塔蓝图,2784
米玛塔尔小型控制塔蓝图,2785
卫星开采阵列蓝图,2786
军团机库阵列蓝图,2787
诱导力场发生阵列蓝图,2788
诱导力场系统干扰器蓝图,2789
生化反应堆阵列蓝图,2790
复杂反应堆阵列蓝图,2791
离子力场投射台蓝图,2792
中型生化反应堆阵列蓝图,2793
相位倒置接收塔蓝图,2794
聚合物反应阵列蓝图,2795
空间扰乱发射器蓝图,2796
简单反应阵列蓝图,2797
白噪发生器台站蓝图,2798
能量中和炮台蓝图,2799
跳跃桥接蓝图,2800
星爆标枪鱼雷,2801
星爆标枪鱼雷蓝图,2802
大型疾速炮台蓝图,2803
大型磁轨炮台蓝图,2804
大型火炮塔台蓝图,2805
中型疾速炮台蓝图,2806
大型自动加农炮塔台蓝图,2807
中型磁轨炮塔台蓝图,2808
中型火炮塔台蓝图,2810
炼狱狂乱鱼雷,2811
炼狱狂乱鱼雷蓝图,2812
小型疾速炮台蓝图,2813
中型自动加农炮塔台蓝图,2814
小型磁轨炮台蓝图,2815
小型火炮塔台蓝图,2816
雷神狂乱火箭,2817
雷神狂乱火箭蓝图,2818
小型自动加农炮塔台蓝图,2819
逆向工程实验室蓝图,2820
研究实验室蓝图,2821
超大型鱼雷发射台蓝图,2822
巡航导弹发射台蓝图,2823
鱼雷发射台蓝图,2824
小型脉冲激光炮台蓝图,2825
小型集束激光炮台蓝图,2826
中型脉冲激光炮台蓝图,2827
中型集束激光炮台蓝图,2828
大型脉冲激光炮台蓝图,2829
大型集束激光炮台蓝图,2830
天蛇堡垒,2831
血袭者堡垒,2832
1000AUR兑换券,2833
乌图级,2834
乌图级蓝图,2835
复仇女神级,2836
复仇女神级蓝图,2837
标准大脑加速器,2838
大脑加速器蓝图,2839
哈萨兹拉斯·阿萨的毒蝎级,2840
天使官员区,2841
天蛇空间站,2842
欧图尼·梅森,2845
主天使 挖掘者,2846
萨沙爱国者 先锋,2847
贫瘠行星采集控制器,2848
可疑舰船残骸,2850
罪证,2851
萨沙诱导力场,2852
回收的电子元件,2853
隐身货柜,2854
印塔基·科雷库勒斯,2855
最后的希望,2856
奥斯纳多特的纪念花园,2858
罗密·瑟勒马斯,2859
七人组拘留所,2860
一箱便携式电磁脉冲武器,2861
特种部队武器装备,2862
元始级,2863
元始级蓝图,2864
1200mm加农火炮 II,2865
1200mm加农炮蓝图 II,2866
广播节点,2867
反破损快速反应无人机,2868
纳米-工厂,2869
有机砂浆喷注器,2870
递推计算模块,2871
自协调能源核心,2872
125mm加特林自动加农炮 II,2873
125mm加特林自动加农炮蓝图 II,2874
无菌管道,2875
湿件主机,2876
联邦货运舰船,2877
联邦运载舰,2878
帝国货运舰船,2879
无名死尸,2880
150mm轻型自动加农炮 II,2881
合众国货运舰船,2882
合众国运载舰,2883
共和国运载舰,2884
帝国运载舰,2885
无名战士的坟墓,2886
盖伦特海军上将的尸体,2887
加速轨道验证转码器,2888
200mm自动加农炮 II,2889
200mm自动加农炮蓝图 II,2890
艾玛战列舰残骸,2891
艾玛战列舰残骸,2892
上诉证据,2893
看不见的气云,2894
小行星带海盗空间站,2895
0号病人,2896
220mm火神自动加农炮 II,2897
220mm火神自动加农炮蓝图 II,2898
自制电路,2899
打捞回来的数据核心,2900
科考船残骸,2901
失效的加速轨道,2902
经理的空间站,2903
量子纠缠乐队,2904
250mm轻型加农炮 II,2905
250mm轻型加农炮蓝图 II,2906
歇玛耶尔·美杜拉,2907
米亚尔加·麦尔伦,2909
盖伦特客轮残骸,2910
受损的盖伦特客轮,2911
米玛塔尔飞行员的尸体,2912
425mm自动加农炮 II,2913
425mm自动加农炮蓝图 II,2914
教辅学院,2915
不受指挥的米玛塔尔人,2916
幸存者,2917
牢房D,2918
加达里探员,2919
650mm加农炮 II,2921
650mm加农炮蓝图 II,2922
天蛇劳工运输舰,2926
强化的死亡空间粒子加速器,2927
强化的小行星殖民站,2928
800mm频射加农炮 II,2929
一箱特种部队武器装备,2930
马拉·佩雷欧,2931
奥斯汀格勒·泰克图,2932
底托勒·泰格门托,2933
假冒的沃鲁瓦图腾配方,2934
尤拉·克鲁斯瑟雷比,2935
奥加·海波西斯,2936
双联180mm自动加农炮 II,2937
双联180mm自动加农炮蓝图 II,2938
塔玛·赛尔贝鲁,2939
被捕的CEO,2942
混血猎奴犬,2943
一窝混血猎奴犬,2944
双联425mm自动加农炮 II,2945
双联425mm自动加农炮蓝图 II,2946
紧凑型堡垒级鱼雷,2947
暗影,2948
暗影无人机蓝图,2949
勒萨乌敦·派瑞奇亚,2950
一大箱改进型惯性弥补系统,2951
一箱不明纤维复合物,2952
双联650mm频射加农炮 II,2953
双联650mm频射加农炮蓝图 II,2954
